初始化类别中心1:
488	8	1.64	
类别1:
康复	51	3	5.88	
射箭	51	3	5.88	
马利	51	2	3.92	
零下	52	2	3.85	
防狼	51	2	3.92	
莲蓉	52	2	3.85	
考研	52	2	3.85	
红贵宾	52	2	3.85	
突破	52	2	3.85	
疝气	52	2	3.85	
电脑罩	52	2	3.85	
沙龙	52	2	3.85	
正规	52	2	3.85	
椅垫	51	2	3.92	
抗老	52	2	3.85	
开胸	52	2	3.85	
平沿	51	2	3.92	
布蕊	52	2	3.85	
巴士	52	2	3.85	
层层叠	51	2	3.92	
大海	51	2	3.92	
增色	52	2	3.85	
单向	51	2	3.92	
制冰模	52	2	3.85	
切丝器	52	2	3.85	
冰淇淋杯	52	2	3.85	
六椅	51	2	3.92	
免费送货	52	2	3.85	
saber	52	2	3.85	
1代	52	2	3.85	
馨妆	52	1	1.92	
鞋凉鞋	52	1	1.92	
非接触	52	1	1.92	
防触电	51	1	1.96	
邮2	51	1	1.96	
软陶	51	1	1.96	
衣领	51	1	1.96	
虱子	51	1	1.96	
节能灯	51	1	1.96	
舞裤	51	1	1.96	
舞步	51	1	1.96	
老虎	52	1	1.92	
美化	52	1	1.92	
纯美	51	1	1.96	
神仙水	52	1	1.92	
白云	51	1	1.96	
瘦腹	51	1	1.96	
留海	51	1	1.96	
画板	52	1	1.92	
电喷	52	1	1.92	
牧羊星	52	1	1.92	
潮男装	52	1	1.92	
泪眼	51	1	1.96	
汤锅	52	1	1.92	
母贝	52	1	1.92	
款新	51	1	1.96	
欢迎光临	51	1	1.96	
榛果	52	1	1.92	
木浴缸	51	1	1.96	
暖瓶	52	1	1.92	
星骋	51	1	1.96	
搪瓷	51	1	1.96	
换鞋凳	51	1	1.96	
承重	51	1	1.96	
引体向上	52	1	1.92	
平安福	52	1	1.92	
带抽屉	51	1	1.96	
尾翼	52	1	1.92	
小碗	51	1	1.96	
妇婴	52	1	1.92	
妆台	52	1	1.92	
外贸原	51	1	1.96	
各种	52	1	1.92	
双网	52	1	1.92	
单杠	51	1	1.96	
决斗	51	1	1.96	
佰参堂	52	1	1.92	
久量	51	1	1.96	
ndsl	51	1	1.96	
kohler	51	1	1.96	
hansen	52	1	1.92	
初始化类别中心80:
493	5	1.01	
类别80:
荣耀	503	25	4.97	
整理柜	500	14	2.8	
学生表	496	12	2.42	
疤痕	498	11	2.21	
新鲜水果	500	10	2	
卡姿兰	494	10	2.02	
花童	495	9	1.82	
玻璃花瓶	497	9	1.81	
泰迪犬	494	9	1.82	
酒店	492	8	1.63	
跳蛋	499	8	1.6	
纱帘	492	8	1.63	
水果蛋糕	499	8	1.6	
丝袜子	492	8	1.63	
blingbling	494	8	1.62	
油蜡皮	491	7	1.43	
套2	499	7	1.4	
食物	497	6	1.21	
窗帘	496	6	1.21	
新科	498	6	1.2	
可刻字	496	6	1.21	
仓鼠	494	6	1.21	
乐高式	492	6	1.22	
门后	497	5	1.01	
细带	493	5	1.01	
浓情漫宇	497	5	1.01	
少年装	497	5	1.01	
全包	493	5	1.01	
低帮鞋	491	5	1.02	
万家乐	495	5	1.01	
请帖	497	4	0.8	
洗衣	489	4	0.82	
洗漱	494	4	0.81	
摇滚	491	4	0.81	
信用	491	4	0.81	
sana	494	4	0.81	
面碗	490	3	0.61	
网将	491	3	0.61	
相册	497	3	0.6	
球衣	491	3	0.61	
森地客	491	3	0.61	
婚鞋	499	3	0.6	
好太太	493	3	0.61	
马克	499	2	0.4	
馨而乐	490	2	0.41	
赛级	489	2	0.41	
烹饪	498	2	0.4	
妈咪秘密	498	2	0.4	
喜德盛	493	2	0.41	
善味阁	499	2	0.4	
古董	499	2	0.4	
博洋宝贝	492	2	0.41	
单身	495	2	0.4	
sheen	491	2	0.41	
马克杯	495	1	0.2	
语音	491	1	0.2	
荣事达	489	1	0.2	
美嘉欣	490	1	0.2	
泊美	494	1	0.2	
月华天	498	1	0.2	
宏碁	495	1	0.2	
奇华	497	1	0.2	
半截裙	493	1	0.2	
光控	497	1	0.2	
乐美达	494	1	0.2	
初始化类别中心81:
37	3	8.11	
类别81:
送老师	50	23	46	
无线网络	40	10	25	
吸音	35	9	25.71	
凤冠霞帔	32	9	28.12	
皮绳	36	8	22.22	
植脂末	33	8	24.24	
38寸	32	8	25	
藤摇椅	36	7	19.44	
秀和服	38	7	18.42	
条装	37	7	18.92	
易学典	43	7	16.28	
手淫	38	7	18.42	
存储卡	34	7	20.59	
冰眼罩	44	7	15.91	
鸡皮疙瘩	43	6	13.95	
魔芋	41	6	14.63	
镜片	44	6	13.64	
蒸煮	38	6	15.79	
礼品刀	43	6	13.95	
火匠	39	6	15.38	
清热解毒	45	6	13.33	
棉被子	36	6	16.67	
支架式	40	6	15	
女板鞋	44	6	13.64	
地摊货	41	6	14.63	
圆领t恤	32	6	18.75	
可发射	41	6	14.63	
野外烧烤	37	5	13.51	
许愿星	34	5	14.71	
草地	32	5	15.62	
电霸	32	5	15.62	
牛津布	40	5	12.5	
灯笼	40	5	12.5	
混装	42	5	11.9	
气动工具	44	5	11.36	
模拟	41	5	12.2	
带框	36	5	13.89	
宝石戒指	41	5	12.2	
同人志	33	5	15.15	
口水	44	5	11.36	
全波段	44	5	11.36	
马天尼	40	4	10	
银配件	40	4	10	
金星	43	4	9.3	
车服	44	4	9.09	
跟踪器	38	4	10.53	
超级玛丽	42	4	9.52	
苦竹	41	4	9.76	
舒柔	33	4	12.12	
美容美发	35	4	11.43	
组合式	38	4	10.53	
纸内裤	44	4	9.09	
白鹅绒	36	4	11.11	
申士	34	4	11.76	
珍珠粉	37	4	10.81	
烤翅	32	4	12.5	
灭苍蝇	39	4	10.26	
洗护套装	39	4	10.26	
水手服	33	4	12.12	
挡板	38	4	10.53	
拾音器	33	4	12.12	
战痘	40	4	10	
小桃	39	4	10.26	
发抓夹	37	4	10.81	
免熨	33	4	12.12	
儿歌	43	4	9.3	
ipone5	32	4	12.5	
alexander	37	4	10.81	
8杯水	36	4	11.11	
面饼	36	3	8.33	
防菌	39	3	7.69	
铜扣	35	3	8.57	
资格考试	36	3	8.33	
藏獒	41	3	7.32	
葡萄	38	3	7.89	
药品箱	36	3	8.33	
茶桌	35	3	8.57	
色丁	37	3	8.11	
脚铐	34	3	8.82	
耳挂式	35	3	8.57	
紫檀木	36	3	8.33	
竹节	37	3	8.11	
碟刹锁	34	3	8.82	
眼贴膜	34	3	8.82	
瘦身球	40	3	7.5	
玫瑰花瓣	40	3	7.5	
王中王	38	3	7.89	
猪鬃毛	35	3	8.57	
火锅盆	37	3	8.11	
洗脸巾	38	3	7.89	
比萨	37	3	8.11	
梦龙	34	3	8.82	
柔软舒适	42	3	7.14	
摩斯卡	41	3	7.32	
拖把	36	3	8.33	
打包碗	34	3	8.82	
开山	34	3	8.82	
幼猫	35	3	8.57	
小冰柜	38	3	7.89	
宠物猫	36	3	8.33	
妇科炎症	42	3	7.14	
壮阳	39	3	7.69	
叶片	36	3	8.33	
公主袖	41	3	7.32	
健身架	38	3	7.89	
三轮	35	3	8.57	
万人迷	34	3	8.82	
skii	41	3	7.32	
purer	41	3	7.32	
mi2s	42	3	7.14	
k团	40	3	7.5	
krystal	35	3	8.57	
34码	34	3	8.82	
23寸	42	3	7.14	
鼻夹	36	2	5.56	
项目	36	2	5.56	
音符	38	2	5.26	
音响	36	2	5.56	
防砸	36	2	5.56	
防晒乳	37	2	5.41	
送轨道	37	2	5.41	
迪菲猫	38	2	5.26	
车床	37	2	5.41	
调焦	37	2	5.41	
街头风	36	2	5.56	
营销	38	2	5.26	
药包	37	2	5.41	
自粘型	37	2	5.41	
自助餐	37	2	5.41	
纤体霜	37	2	5.41	
番薯干	36	2	5.56	
琉璃钻	36	2	5.56	
烧烤网	36	2	5.56	
游戏键盘	37	2	5.41	
消毒器	38	2	5.26	
海水珍珠	37	2	5.41	
欧林雅	36	2	5.56	
时钟	37	2	5.41	
无辐射	38	2	5.26	
拉绳	36	2	5.56	
拉布拉多	37	2	5.41	
打磨机	36	2	5.56	
戚薇	37	2	5.41	
恋人	38	2	5.26	
小金刚	38	2	5.26	
定位器	38	2	5.26	
学生用	36	2	5.56	
国色天香	37	2	5.41	
十年	38	2	5.26	
保险杠	38	2	5.26	
保健按摩	38	2	5.26	
tf8g	37	2	5.41	
aircross	36	2	5.56	
8倍	37	2	5.41	
初始化类别中心82:
81	3	3.7	
类别82:
女时尚	82	18	21.95	
点烟	85	14	16.47	
薄棉袜	84	9	10.71	
9分	81	7	8.64	
鬼火	81	6	7.41	
柿子红	82	6	7.32	
无刺激	86	6	6.98	
悦动	81	6	7.41	
哺乳装	84	6	7.14	
印花t恤	82	6	7.32	
212g	85	6	7.06	
韩国明星	83	5	6.02	
贵妃装	85	5	5.88	
蒸脸机	82	5	6.1	
栅栏	81	5	6.17	
pos机	84	5	5.95	
50寸	81	5	6.17	
防水表	83	4	4.82	
酱油	85	4	4.71	
超好	82	4	4.88	
腾讯	84	4	4.76	
绝色	82	4	4.88	
眼疲劳	84	4	4.76	
真善美	84	4	4.76	
牙胶	82	4	4.88	
水果蔬菜	81	4	4.94	
小姐装	84	4	4.76	
天使眼	81	4	4.94	
修腿	81	4	4.94	
万向轮	82	4	4.88	
降火	82	3	3.66	
花店	81	3	3.7	
爬行服	81	3	3.7	
涂层	81	3	3.7	
披风	82	3	3.66	
印照片	82	3	3.66	
初始化类别中心83:
648	5	0.77	
类别83:
大裙摆	638	22	3.45	
去眼袋	631	21	3.33	
双驱动	623	18	2.89	
防爆	644	17	2.64	
田园风	641	17	2.65	
带胸垫	643	17	2.64	
成人性用品	630	16	2.54	
妈咪宝贝	629	16	2.54	
休眠	626	16	2.56	
阴部	624	15	2.4	
洞洞鞋	646	15	2.32	
詹姆斯	633	14	2.21	
深圳	629	14	2.23	
相簿	622	13	2.09	
托胸	647	13	2.01	
吧台	642	13	2.02	
不粘	621	13	2.09	
40ml	641	13	2.03	
腋毛	632	12	1.9	
穿戴	634	12	1.89	
手工编织	631	12	1.9	
夜视	628	12	1.91	
激光	626	11	1.76	
水钻表	620	11	1.77	
强生	637	11	1.73	
十二	630	11	1.75	
花纹	618	10	1.62	
成人情趣	641	10	1.56	
车身	652	9	1.38	
菱格纹	628	9	1.43	
老人机	621	9	1.45	
篮球衣	633	9	1.42	
波轮	633	9	1.42	
旋转式	651	9	1.38	
黑冰	653	8	1.23	
雅宝	634	8	1.26	
阿甘	617	8	1.3	
网店	638	8	1.25	
红双喜	633	8	1.26	
潮品	649	8	1.23	
果敢	636	8	1.26	
方便面	642	8	1.25	
授权	617	8	1.3	
高温丝	622	7	1.13	
直销	626	7	1.12	
棉柔	636	7	1.1	
小霸王	639	7	1.1	
君子兰	617	7	1.13	
五门	627	7	1.12	
骑行裤	620	6	0.97	
镇宅	630	6	0.95	
金毛	619	6	0.97	
电音	624	6	0.96	
润滑剂	633	6	0.95	
希乐	645	6	0.93	
原版	620	6	0.97	
加粗	653	6	0.92	
写字台	638	6	0.94	
假一赔	650	6	0.92	
修颜	623	6	0.96	
乔巴	648	6	0.93	
whoo	654	6	0.92	
sanrio	634	6	0.95	
鲜花店	641	5	0.78	
防踢被	650	5	0.77	
玛丽佳人	636	5	0.79	
想你	648	5	0.77	
总成	636	5	0.79	
尚瘾	623	5	0.8	
喜芬妮	621	5	0.81	
smart	616	5	0.81	
10000	641	5	0.78	
饮料	622	4	0.64	
蓝宝石	650	4	0.62	
竞速	650	4	0.62	
科美	640	4	0.62	
直发	655	4	0.61	
番茄派	636	4	0.63	
橡胶	638	4	0.63	
料理	648	4	0.62	
抽屉式	638	4	0.63	
弹性	625	4	0.64	
多彩汇	638	4	0.63	
冠达星	628	4	0.64	
r815t	620	4	0.65	
r809t	651	4	0.61	
gaga	627	4	0.64	
防尘塞	656	3	0.46	
迪尔	653	3	0.46	
衣柜	627	3	0.48	
苹绮	634	3	0.47	
自行	618	3	0.49	
盈泰	628	3	0.48	
百爱女神	643	3	0.47	
桌上	653	3	0.46	
染色	618	3	0.49	
吊灯	657	3	0.46	
半盔	625	3	0.48	
r813t	634	3	0.47	
omnia	650	3	0.46	
高筒靴	647	2	0.31	
贝印	615	2	0.33	
美思	632	2	0.32	
法兰绒	643	2	0.31	
复古鞋	616	2	0.32	
仿皮	642	2	0.31	
一枝春	626	2	0.32	
zero	622	2	0.32	
雅姿兰	635	1	0.16	
隔离霜	622	1	0.16	
膜语	654	1	0.15	
美固	619	1	0.16	
红茶	621	1	0.16	
索芙特	633	1	0.16	
粉红	621	1	0.16	
等身	620	1	0.16	
穗宝	640	1	0.16	
沙特	635	1	0.16	
水乳	648	1	0.15	
棉鞋	618	1	0.16	
梵歌纳	648	1	0.15	
暖手捂	647	1	0.15	
小馒头	623	1	0.16	
宝艺	639	1	0.16	
奥利妮	633	1	0.16	
大达	641	1	0.16	
大卷	658	1	0.15	
加高	646	1	0.15	
初学	646	1	0.15	
兰诺儿	647	1	0.15	
优安	623	1	0.16	
上好仁真	626	1	0.16	
women	648	1	0.15	
初始化类别中心84:
2	2	100	
类别84:
初始化类别中心85:
271	5	1.85	
类别85:
整车	271	17	6.27	
带证	273	16	5.86	
42寸	279	13	4.66	
32寸	286	13	4.55	
自慰器具	274	12	4.38	
移动手机	275	12	4.36	
摩托车	265	12	4.53	
平板电脑	266	12	4.51	
8720	282	12	4.26	
高脚	279	11	3.94	
软毛	281	11	3.91	
踩脚	268	11	4.1	
玻尿酸	271	11	4.06	
5号	274	11	4.01	
甩脂机	259	10	3.86	
水晶甲	267	10	3.75	
套组	267	10	3.75	
套环	275	10	3.64	
50岁	283	10	3.53	
香型	269	9	3.35	
阴毛	262	9	3.44	
酸辣	259	9	3.47	
蛤蟆	275	9	3.27	
发音	259	9	3.47	
前台	275	9	3.27	
光疗	258	9	3.49	
衣帽	261	8	3.07	
罩衫	282	8	2.84	
日程本	272	8	2.94	
户外鞋	257	8	3.11	
去除	277	8	2.89	
凉水壶	263	8	3.04	
公路车	264	8	3.03	
不掉色	276	8	2.9	
converse	260	8	3.08	
榻榻米	267	7	2.62	
收纳盒	260	7	2.69	
手机数据线	262	7	2.67	
成都	260	7	2.69	
床席	261	7	2.68	
床头	259	7	2.7	
希捷	264	7	2.65	
卓不凡	277	7	2.53	
假刘海	262	7	2.67	
5寸	266	7	2.63	
顽固型	272	6	2.21	
贴钻	267	6	2.25	
红石榴	278	6	2.16	
空调服	260	6	2.31	
熊出没	277	6	2.17	
欢乐	261	6	2.3	
月经期	267	6	2.25	
方太	258	6	2.33	
教室	269	6	2.23	
手缝	275	6	2.18	
女孩子	259	6	2.32	
午睡	269	6	2.23	
全牛皮	275	6	2.18	
倒车	258	6	2.33	
餐桌	268	5	1.87	
锅铲	259	5	1.93	
超萌	257	5	1.95	
萨摩耶	265	5	1.89	
美白精华	268	5	1.87	
组合柜	275	5	1.82	
成犬	266	5	1.88	
惯性	260	5	1.92	
天伦天	263	5	1.9	
塑身衣	274	5	1.82	
台式桌	259	5	1.93	
伴娘服	275	5	1.82	
仪表台	271	5	1.85	
上海牌	260	5	1.92	
balance574	271	5	1.85	
袜套	271	4	1.48	
蜜汁	265	4	1.51	
老坑冰种	272	4	1.47	
电玩车	270	4	1.48	
玛莎	259	4	1.54	
浓香型	269	4	1.49	
汤勺	272	4	1.47	
民族舞蹈	265	4	1.51	
手撕牛肉	261	4	1.53	
战靴	266	4	1.5	
广美	272	4	1.47	
广场	270	4	1.48	
展示	258	4	1.55	
宿舍	257	4	1.56	
大耳环	259	4	1.54	
华丽	266	4	1.5	
写真服	258	4	1.55	
全封闭	261	4	1.53	
丸子头	267	4	1.5	
pm2.5	265	4	1.51	
fiveplus	266	4	1.5	
黑貂	258	3	1.16	
香袭人	265	3	1.13	
触控	265	3	1.13	
职业装	269	3	1.12	
玫瑰花	259	3	1.16	
溜冰	260	3	1.15	
淑女坊	269	3	1.12	
汽车音响	262	3	1.15	
椅背	271	3	1.11	
柔滑	269	3	1.12	
染眉膏	270	3	1.11	
机车	266	3	1.13	
护脐带	261	3	1.15	
幻影	267	3	1.12	
小码	258	3	1.16	
宣传	270	3	1.11	
四角	265	3	1.13	
双面绣	261	3	1.15	
双开	261	3	1.15	
办公用品	261	3	1.15	
仿藤	270	3	1.11	
乐乐鱼	266	3	1.13	
funzone	267	3	1.12	
高特	268	2	0.75	
金刚结	260	2	0.77	
边几	266	2	0.75	
超级本	261	2	0.77	
诗美嘉	266	2	0.75	
袋鼠仔仔	262	2	0.76	
菩媞	269	2	0.74	
草本	258	2	0.78	
艾格	262	2	0.76	
舞蹈	269	2	0.74	
舒氏	266	2	0.75	
舒友阁	266	2	0.75	
腊肉	262	2	0.76	
美目贴	262	2	0.76	
第一	266	2	0.75	
百丽丝	265	2	0.75	
猫须	263	2	0.76	
牙刷	268	2	0.75	
活颜	265	2	0.75	
早餐杯	259	2	0.77	
圆框	263	2	0.76	
出前一丁	259	2	0.77	
修护精华	266	2	0.75	
佐川藤井	259	2	0.77	
hamilton	268	2	0.75	
488298	258	2	0.78	
黑框	262	1	0.38	
避孕	258	1	0.39	
补丁贴	267	1	0.37	
舒宁	266	1	0.38	
精选	260	1	0.38	
米粉	264	1	0.38	
福建特产	262	1	0.38	
碧玉	260	1	0.38	
碟飞	262	1	0.38	
真丝绒	262	1	0.38	
白发	259	1	0.39	
生态	263	1	0.38	
牙齿	257	1	0.39	
澳门	259	1	0.39	
滴露	258	1	0.39	
滑板	262	1	0.38	
沈阳	263	1	0.38	
樱桃	257	1	0.39	
日行灯	264	1	0.38	
无味	266	1	0.38	
收音机	265	1	0.38	
异地	263	1	0.38	
宠物用品	261	1	0.38	
宝器	265	1	0.38	
安格	264	1	0.38	
奥运	263	1	0.38	
头皮	260	1	0.38	
大头	263	1	0.38	
多拉美	265	1	0.38	
声道	262	1	0.38	
垫被	262	1	0.38	
半遮光	261	1	0.38	
zippo	260	1	0.38	
underwear	266	1	0.38	
cospa	265	1	0.38	
5910	263	1	0.38	
1000g	263	1	0.38	
初始化类别中心86:
73003	1399	1.92	
类别86:
百搭	222806	2882	1.29	
特价	206906	2088	1.01	
男士	111696	1940	1.74	
气质	73003	1399	1.92	
个性	65692	1286	1.96	
中长款	57822	919	1.59	
潮牌	63611	913	1.44	
情侣	64972	789	1.21	
圆领	102097	759	0.74	
大嘴猴	100212	757	0.76	
拼接	139132	737	0.53	
韩系	56917	720	1.26	
阿迪达斯	62497	673	1.08	
女童	78727	538	0.68	
nike	55764	529	0.95	
条纹	93729	487	0.52	
半身	47543	468	0.98	
宝宝	69960	419	0.6	
达芙妮	47586	395	0.83	
林弯弯	58755	368	0.63	
打底	63939	353	0.55	
哥弟	90852	265	0.29	
雪纺	182560	16	0.01	
厚底	70965	11	0.02	
显瘦	206989	8	0	
宽松	109168	8	0.01	
可爱	176658	8	0	
创意	51610	8	0.02	
坡跟	80162	7	0.01	
儿童	126893	7	0.01	
鱼嘴	76539	5	0.01	
粗跟	49051	5	0.01	
秋冬	165306	5	0	
女士	140336	5	0	
甜美	151286	4	0	
时尚	425834	3	0	
性感	107767	3	0	
复古	161450	3	0	
代购	214791	3	0	
镂空	75008	2	0	
大码	152407	2	0	
加厚	88464	2	0	
休闲	262616	2	0	
黑色	74766	1	0	
高腰	64919	1	0	
韩版	448060	1	0	
韩国	89459	1	0	
长款	51675	1	0	
纯色	104408	1	0	
糖果色	88401	1	0	
短款	59101	1	0	
正品	495240	1	0	
欧美	126043	1	0	
无袖	65948	1	0	
新款	677089	1	0	
批发	54757	1	0	
夏季	326071	1	0	
卡通	107091	1	0	
包邮	455409	1	0	
修身	264949	1	0	
初始化类别中心87:
8	1	12.5	
类别87:
骑士包	13	2	15.38	
香水袋	13	2	15.38	
附件	13	2	15.38	
野战连	13	2	15.38	
酿酒瓶	13	2	15.38	
软包	13	2	15.38	
解放	13	2	15.38	
百叶	13	2	15.38	
痛仰	13	2	15.38	
牌匾	13	2	15.38	
治疗颈椎病	13	2	15.38	
歌曲	13	2	15.38	
未开封	13	2	15.38	
擀面棍	13	2	15.38	
卫洗丽	13	2	15.38	
黄酱	8	1	12.5	
黄檀	8	1	12.5	
鱼尾裙	8	1	12.5	
魔幻球	8	1	12.5	
魅声	8	1	12.5	
风云2	8	1	12.5	
音响改装	8	1	12.5	
韩泰	8	1	12.5	
鞋庄	8	1	12.5	
青龙偃月刀	8	1	12.5	
雕花笔	8	1	12.5	
阻燃纸	8	1	12.5	
镂空花	8	1	12.5	
金丝楠	8	1	12.5	
量身	8	1	12.5	
酒架	8	1	12.5	
遮阳布	8	1	12.5	
软套	8	1	12.5	
萃雅	8	1	12.5	
草鞋	8	1	12.5	
范佩西	8	1	12.5	
艾草条	8	1	12.5	
色盅	8	1	12.5	
腿垫	8	1	12.5	
羊羔	8	1	12.5	
罗威纳	8	1	12.5	
网灯	8	1	12.5	
组件	8	1	12.5	
纸牌	8	1	12.5	
米柜	8	1	12.5	
秋装款	8	1	12.5	
石人	8	1	12.5	
电动按摩器	8	1	12.5	
猫沙盆	8	1	12.5	
猪骨汤	8	1	12.5	
狮威特	8	1	12.5	
流苏鞋	8	1	12.5	
水果碗	8	1	12.5	
正品安利	8	1	12.5	
梭织棉	8	1	12.5	
柔道	8	1	12.5	
无限下载	8	1	12.5	
无纸化考试	8	1	12.5	
数字印	8	1	12.5	
教士	8	1	12.5	
按摩锥	8	1	12.5	
挂线	8	1	12.5	
护眼贴	8	1	12.5	
抛光砖	8	1	12.5	
我爱我家	8	1	12.5	
快艇	8	1	12.5	
心好	8	1	12.5	
彝乡人	8	1	12.5	
弹跳球	8	1	12.5	
开张	8	1	12.5	
川味	8	1	12.5	
属羊	8	1	12.5	
密封盒	8	1	12.5	
室内温度	8	1	12.5	
宝宝被	8	1	12.5	
定妆液	8	1	12.5	
学生椅	8	1	12.5	
娜瑞丝	8	1	12.5	
奈士迪	8	1	12.5	
夜灯	8	1	12.5	
地暖	8	1	12.5	
唇线笔	8	1	12.5	
叠叠杯	8	1	12.5	
卷梳	8	1	12.5	
冰盒	8	1	12.5	
侏儒	8	1	12.5	
价签	8	1	12.5	
代购★	8	1	12.5	
乳胶衣	8	1	12.5	
中耳炎	8	1	12.5	
下壶	8	1	12.5	
一箱价	8	1	12.5	
ysh12e	8	1	12.5	
thing	8	1	12.5	
s899t	8	1	12.5	
polish	8	1	12.5	
gumi	8	1	12.5	
gizmobies	8	1	12.5	
foogo	8	1	12.5	
ducky	8	1	12.5	
cottonbaby	8	1	12.5	
catasy	8	1	12.5	
awei	8	1	12.5	
511018	8	1	12.5	
12支	8	1	12.5	
初始化类别中心88:
147	1	0.68	
类别88:
黑眼圈	153	2	1.31	
预售	152	2	1.32	
鞋底	150	2	1.33	
隆峰	153	2	1.31	
铠甲勇士	153	2	1.31	
速度	149	2	1.34	
辅食	148	2	1.35	
蜂花	152	2	1.32	
蛤蟆镜	149	2	1.34	
自动款	151	2	1.32	
脚垫	147	2	1.36	
组合套装	152	2	1.32	
秋水	153	2	1.31	
电饭煲	148	2	1.35	
柜台	150	2	1.33	
无霜	153	2	1.31	
方框	152	2	1.32	
新在线	151	2	1.32	
拉夫劳伦	150	2	1.33	
战魂	150	2	1.33	
布丁粉	149	2	1.34	
宝乐堡	147	2	1.36	
夹板	152	2	1.32	
地拖	150	2	1.33	
国标舞	153	2	1.31	
发货	148	2	1.35	
sandal	153	2	1.31	
5600	149	2	1.34	
17寸	149	2	1.34	
麦卢卡	147	1	0.68	
飞行	151	1	0.66	
霸王	156	1	0.64	
雨衣	158	1	0.63	
集成	152	1	0.66	
陶瓷表	147	1	0.68	
防雷	148	1	0.68	
门槽垫	153	1	0.65	
钓鱼灯	148	1	0.68	
配腰带	146	1	0.68	
进水	146	1	0.68	
贝佳人	152	1	0.66	
蛙式	159	1	0.63	
茶具	157	1	0.64	
苗银	149	1	0.67	
花苞头	158	1	0.63	
花样	158	1	0.63	
美吾发	147	1	0.68	
绯闻女孩	150	1	0.67	
粘钻	155	1	0.65	
米小米	146	1	0.68	
直插	146	1	0.68	
百寻	146	1	0.68	
狙击枪	151	1	0.66	
牛排	155	1	0.65	
爬行	154	1	0.65	
烤漆	159	1	0.63	
烛台	147	1	0.68	
海外版	150	1	0.67	
浪漫时光	159	1	0.63	
测孕纸	156	1	0.64	
治疗	158	1	0.63	
沙金	149	1	0.67	
果子町	156	1	0.64	
机器人	153	1	0.65	
有源	157	1	0.64	
暖宝宝	146	1	0.68	
普利司通	146	1	0.68	
方向盘套	155	1	0.65	
教师节	147	1	0.68	
挤奶器	150	1	0.67	
拖布	158	1	0.63	
护具	150	1	0.67	
抑制	149	1	0.67	
恒本	146	1	0.68	
床笠	149	1	0.67	
小猫钓鱼	159	1	0.63	
小坡跟	151	1	0.66	
尊宝	159	1	0.63	
封口膜	154	1	0.65	
妮飘	147	1	0.68	
女童鞋	150	1	0.67	
奋达	150	1	0.67	
大马标	154	1	0.65	
多彩	159	1	0.63	
复合	152	1	0.66	
塑胶	152	1	0.66	
圣经	148	1	0.68	
员工	154	1	0.65	
吾诺	148	1	0.68	
吸力	151	1	0.66	
吧吧香	148	1	0.68	
名家	156	1	0.64	
台钓杆	148	1	0.68	
台历	148	1	0.68	
发绳	159	1	0.63	
医用钢	158	1	0.63	
加工	150	1	0.67	
凯文克莱	158	1	0.63	
凡兜	159	1	0.63	
凌度	159	1	0.63	
冷藏柜	154	1	0.65	
八代	154	1	0.65	
储物架	150	1	0.67	
信号	149	1	0.67	
佛山	156	1	0.64	
五星	155	1	0.65	
乐歌	159	1	0.63	
东贝	159	1	0.63	
万宝路	155	1	0.65	
x510t	157	1	0.64	
wcdma	159	1	0.63	
shuffle6	149	1	0.67	
robam	149	1	0.67	
moda	154	1	0.65	
kiehl	158	1	0.63	
holika	154	1	0.65	
gn106	159	1	0.63	
allerbaby	158	1	0.63	
7260	150	1	0.67	
初始化类别中心89:
6	1	16.67	
类别89:
烤肉料	19	4	21.05	
手电钻	18	4	22.22	
德州	18	4	22.22	
彩喷	18	4	22.22	
床垫套	19	4	21.05	
饰品盒	15	3	20	
美鞋	14	3	21.43	
洗衣池	14	3	21.43	
打线器	14	3	21.43	
幼儿椅	15	3	20	
帆布包	15	3	20	
巾品世家	15	3	20	
安全门	14	3	21.43	
四象	14	3	21.43	
唇钉	15	3	20	
合订本	15	3	20	
刷卡机	15	3	20	
全赌石	14	3	21.43	
便签条	14	3	21.43	
人字梯	14	3	21.43	
一张	15	3	20	
50r17	15	3	20	
防盗窗	11	2	18.18	
防湿	10	2	20	
锁阳	10	2	20	
透明壳	11	2	18.18	
蕾丝裙	10	2	20	
瘦腿器	11	2	18.18	
淘宝客	10	2	20	
死皮剪	11	2	18.18	
杀手	11	2	18.18	
摇杯	11	2	18.18	
手托	10	2	20	
总复习	11	2	18.18	
居家服	10	2	20	
少女鞋	11	2	18.18	
家用梯	10	2	20	
安全围栏	10	2	20	
女帝	10	2	20	
大白菜	10	2	20	
哨子刀	10	2	20	
叙利亚	10	2	20	
功能油	11	2	18.18	
六味	10	2	20	
修理包	10	2	20	
佳田	10	2	20	
体毛	10	2	20	
价格签	11	2	18.18	
亚龙湾	11	2	18.18	
tech	10	2	20	
4件套	11	2	18.18	
鸭爪	6	1	16.67	
鱼圆	5	1	20	
高功率	6	1	16.67	
马里奥兄弟	6	1	16.67	
马具	6	1	16.67	
香草粉	6	1	16.67	
饼模	5	1	20	
风干肉	5	1	20	
韩老大	5	1	20	
震动环	6	1	16.67	
隔热罩	5	1	20	
阳台砖	5	1	20	
阉鸡	5	1	20	
门喜	5	1	20	
长青	5	1	20	
长寿龟	5	1	20	
长命百岁	5	1	20	
锦旗	5	1	20	
铝箔袋	5	1	20	
酷威	5	1	20	
连续剧	5	1	20	
软面皮	6	1	16.67	
软匙	5	1	20	
